thisRow.t,notes,onset,stim,stim_type,response,sequence_position,participant_id,session_id,recall_stim_type,response_type,match_stim_type,parameters,
,,275.8938199999993,192.0,angle,191.07020257793937,11,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,296.79397009999957,336.0,angle,334.11972632993115,12,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,316.011790999999,48.0,angle,45.37447688672283,13,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,329.87962119999975,216.0,angle,214.69515353123396,14,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,346.81172329999936,228.0,angle,224.10202056139818,15,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,358.4134127999987,180.0,angle,181.0109970523304,16,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,385.5468046999995,300.0,angle,295.15537243386837,17,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,401.880191799999,204.0,angle,206.21137801783152,18,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,418.59640969999964,12.0,angle,12.443334207893246,19,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,446.4977307999998,264.0,angle,257.04723548662446,20,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,462.8316116999995,24.0,angle,26.200114841347343,21,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,477.9478003999993,36.0,angle,36.670087542115944,22,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,508.59912019999865,96.0,angle,94.52095789958142,23,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,529.5497198999983,72.0,angle,72.11244642795575,24,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,547.3810266,240.0,angle,234.21102654081665,25,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,559.9334186999986,108.0,angle,102.90740867126584,26,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,584.3995374999995,276.0,angle,266.97275481772,27,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,606.4990895999999,168.0,angle,168.08232409528503,28,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
,,618.9664556999996,156.0,angle,157.945742289597,29,lc,lc_1752251545,None,wheel,color,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'color', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 30, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752251545'}",
