thisRow.t,notes,onset,response,stim,sequence_position,participant_id,session_id,recall_stim_type,response_type,match_stim_type,parameters,
,,96.10140980000006,f,4,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,106.9459581000001,252.54513220677143,264.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,119.66639420000001,129.83890196663975,128.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,129.8849169,172.35323798643284,192.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,137.0269787000002,j,3,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,139.55367840000008,j,2,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,150.5585246999999,185.34708160029936,168.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,158.0646657000002,285.751173663453,280.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,168.27801320000026,74.0178760403174,104.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,175.40264239999988,j,8,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,177.9198481000003,f,9,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
,,190.50879780000014,225.7345210342548,216.0,0,lc,lc_1752239905,color,wheel,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheel', 'nb_stim_total': 45, 'nb_stim_per_trial': 3, 'nb_parity': 2, 'fullscreen': True, 'color_to_text_filename': '', 'session_id': 'lc_1752239905'}",
