thisRow.t,notes,onset,stim,stim_type,response,sequence_position,participant_id,session_id,recall_stim_type,response_type,match_stim_type,parameters,
,,213.75230229999943,180.0,angle,175.9555144258189,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,240.76940839999952,300.0,angle,312.1196224471524,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,257.2028280000013,348.0,angle,349.64667995607056,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,271.904078800002,0.0,angle,351.15232157947537,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,292.35476500000004,204.0,angle,220.2363583092738,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,306.42352290000053,120.0,angle,108.10848067793056,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,319.60452609999993,336.0,angle,328.98756397283154,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,332.90362989999994,264.0,angle,278.6156481841641,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,353.53903229999923,96.0,angle,101.04735053826444,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,378.38841930000126,12.0,angle,10.55674475571822,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,395.63970530000006,156.0,angle,158.58703052512826,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,410.65685329999906,216.0,angle,219.95164032205213,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,431.04021229999853,276.0,angle,277.6132217659666,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,450.5729758999987,144.0,angle,148.44464802410073,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,461.84056169999894,288.0,angle,286.3408056311466,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,479.2082370999997,132.0,angle,111.50883783602545,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,495.5424764999989,24.0,angle,0.0,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,514.6077469000011,228.0,angle,243.18365315571307,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
,,530.1580485000013,108.0,angle,95.26965308269179,0,lc,lc_1752253314,None,wheel,text,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': None, 'match_stim_type': 'text', 'response_type': 'wheel', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752253314'}",
